Wall Time, R_N_tot_ge_63, R_N_tot_le_66, R_N_b_eq_0, R_N_b_ge_1, R_N_b_ge_2, R_N_b_ge_3, Hd_x_ge_0, Hd_x_lt_0, Hd_y_ge_0, Hd_y_lt_0, FG_x_N_ge_0, FG_x_N_lt_0, FG_y_N_ge_0, FG_y_N_lt_0, abs_p_gt_theta, abs_q_gt_theta, abs_r_gt_theta, abs_R_FG_x_gt_theta, abs_R_FG_y_gt_theta, abs_R_FG_z_gt_theta, R_N_tot_eq_64
1346773245,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1346773246,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
1346773247,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1346773248,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1
1346773249,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1
1346773250,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1
1346773251,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1346773252,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1346773253,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773254,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773255,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773256,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773257,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
1346773258,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
1346773259,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
1346773260,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1346773261,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773262,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
1346773263,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773264,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773265,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773266,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773267,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773268,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773269,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773270,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773271,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773272,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773273,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773274,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773275,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773276,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773277,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773278,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773279,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773280,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773281,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773282,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773283,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773284,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773285,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773286,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773287,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773288,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773289,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773290,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773291,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773292,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773293,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773294,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773295,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773296,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773297,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773298,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773299,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773300,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773301,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773302,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773303,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773304,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773305,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773306,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773307,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773308,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773309,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1
1346773310,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773311,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773312,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
1346773313,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773314,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773315,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773316,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773317,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
1346773318,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773319,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773320,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773321,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773322,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773323,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773324,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773325,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773326,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773327,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773328,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773329,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1
1346773330,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1
1346773331,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1
1346773332,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1
1346773333,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1346773334,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
1346773335,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1
1346773336,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
1346773337,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773338,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773339,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773340,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1
1346773341,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773342,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773343,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773344,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773345,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773346,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
1346773347,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773348,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773349,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773350,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773351,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773352,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773353,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773354,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773355,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773356,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773357,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773358,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773359,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773360,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773361,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773362,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773363,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773364,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773365,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773366,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773367,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773368,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773369,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773370,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773371,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773372,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773373,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773374,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773375,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773376,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773377,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773378,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773379,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773380,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773381,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773382,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773383,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773384,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773385,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773386,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773387,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773388,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773389,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773390,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773391,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773392,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773393,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773394,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773395,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1346773396,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773397,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773398,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773399,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773400,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773401,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773402,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773403,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773404,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773405,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773406,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773407,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773408,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773409,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773410,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773411,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773412,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773413,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773414,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773415,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773416,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773417,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773418,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773419,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773420,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773421,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773422,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773423,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773424,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773425,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773426,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773427,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773428,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773429,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773430,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773431,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773432,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1346773433,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773434,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773435,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773436,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1346773437,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773438,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773439,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773440,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773441,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773442,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773443,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
1346773444,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773445,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773446,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773447,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773448,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773449,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773450,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773451,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1346773452,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773453,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773454,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1346773455,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1346773456,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1346773457,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
1346773458,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
1346773459,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
1346773460,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773461,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773462,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773463,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1
1346773464,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1346773465,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1346773466,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773467,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773468,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773469,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773470,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773471,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773472,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773473,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773474,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773475,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773476,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773477,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773478,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773479,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773480,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773481,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773482,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773483,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773484,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773485,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773486,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773487,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773488,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773489,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773490,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773491,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773492,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773493,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773494,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773495,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773496,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773497,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773498,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773499,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773500,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773501,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773502,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773503,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773504,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773505,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773506,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773507,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773508,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773509,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773510,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773511,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773512,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773513,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773514,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346773515,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773516,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773517,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773518,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773519,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773520,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773521,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773522,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773523,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773524,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773525,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346773526,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773527,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773528,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346773529,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773530,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346773531,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773532,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346773533,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773534,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773535,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1346773536,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
