best-d,best,base+g,base
14387,11581,22722,38019
14387,11583,22722,38019
14387,11584,22722,38019
14388,11584,22723,38020
14388,11584,22723,38020
14389,11584,22723,38020
14389,11584,22723,38020
14391,11584,22723,38021
14392,11584,22723,38022
14393,11584,22723,38022
14393,11584,22723,38022
14393,11584,22724,38022
14394,11585,22724,38023
14394,11585,22724,38023
14395,11585,22724,38023
14395,11585,22724,38023
14395,11585,22724,38023
14395,11585,22724,38024
14395,11585,22724,38024
14396,11585,22725,38025
14396,11585,22725,38025
14397,11585,22725,38025
14397,11585,22725,38025
14398,11585,22725,38025
14398,11585,22726,38026
14398,11585,22726,38026
14398,11585,22726,38026
14399,11585,22726,38026
14399,11585,22727,38027
14399,11585,22728,38027
14400,11585,22728,38027
14400,11586,22728,38028
14401,11586,22728,38028
14402,11586,22729,38028
14402,11586,22729,38028
14402,11586,22729,38029
14402,11586,22729,38029
14402,11586,22729,38029
14403,11587,22729,38029
14404,11587,22729,38029
14404,11587,22729,38030
14405,11587,22730,38030
14405,11587,22730,38031
14405,11587,22730,38031
14405,11587,22730,38031
14405,11587,22730,38032
14406,11587,22730,38032
14406,11587,22730,38032
14406,11587,22730,38033
14406,11587,22730,38033
14407,11587,22730,38033
14407,11587,22731,38033
14408,11587,22731,38034
14408,11587,22732,38034
14409,11587,22732,38034
14409,11587,22732,38034
14409,11588,22732,38034
14410,11588,22732,38034
14410,11588,22732,38035
14410,11588,22732,38035
14410,11588,22732,38035
14410,11589,22732,38035
14411,11589,22732,38035
14411,11589,22733,38036
14411,11589,22733,38036
14412,11589,22733,38036
14412,11589,22734,38037
14413,11589,22734,38037
14413,11589,22734,38037
14413,11590,22735,38037
14413,11590,22735,38038
14414,11590,22735,38038
14414,11590,22735,38038
14414,11590,22736,38038
14414,11590,22736,38038
14415,11590,22736,38039
14415,11590,22736,38039
14416,11590,22736,38039
14416,11590,22736,38039
14417,11590,22736,38040
14417,11590,22737,38040
14418,11590,22737,38040
14418,11590,22737,38040
14418,11590,22738,38040
14418,11591,22738,38041
14419,11591,22738,38041
14419,11591,22738,38041
14419,11591,22738,38042
14419,11591,22738,38042
14419,11591,22738,38042
14419,11591,22738,38043
14420,11591,22738,38043
14420,11591,22738,38043
14421,11591,22739,38044
14421,11592,22739,38044
14422,11593,22740,38044
14422,11593,22740,38045
14422,11593,22740,38045
14422,11593,22740,38045
14423,11593,22741,38045
14423,11593,22741,38046
14424,11593,22742,38046
14424,11593,22742,38046
14424,11593,22742,38046
14424,11593,22742,38046
14424,11593,22743,38047
14426,11593,22743,38047
14426,11593,22743,38047
14426,11593,22744,38047
14426,11593,22744,38048
14427,11593,22744,38048
14428,11593,22744,38049
14428,11593,22745,38049
14429,11593,22745,38049
14429,11593,22745,38049
14430,11593,22745,38050
14430,11593,22746,38050
14430,11593,22746,38050
14430,11594,22746,38050
14431,11594,22747,38051
14431,11594,22747,38051
14431,11594,22747,38051
14431,11594,22747,38051
14432,11594,22747,38052
14432,11594,22747,38052
14433,11594,22747,38053
14433,11594,22748,38053
14433,11594,22748,38053
14433,11594,22748,38053
14433,11594,22748,38053
14434,11594,22748,38054
14434,11595,22748,38054
14435,11595,22748,38054
14435,11595,22749,38054
14435,11595,22749,38055
14436,11595,22749,38055
14436,11595,22749,38055
14436,11595,22749,38055
14436,11595,22750,38056
14437,11595,22750,38056
14437,11595,22750,38057
14437,11595,22751,38057
14437,11595,22751,38058
14437,11595,22751,38059
14437,11596,22753,38059
14438,11596,22753,38059
14438,11597,22753,38059
14438,11597,22754,38059
14438,11597,22754,38060
14438,11597,22755,38060
14439,11597,22755,38060
14439,11597,22755,38061
14440,11597,22755,38061
14440,11597,22757,38062
14440,11597,22757,38062
14440,11597,22757,38062
14441,11597,22757,38062
14441,11597,22757,38063
14441,11597,22757,38063
14441,11597,22757,38064
14442,11597,22758,38064
14442,11597,22758,38064
14442,11597,22758,38064
14442,11597,22759,38065
14443,11597,22759,38065
14443,11597,22759,38065
14443,11597,22759,38067
14443,11597,22759,38067
14443,11598,22759,38067
14443,11598,22759,38067
14444,11598,22759,38067
14444,11598,22760,38068
14444,11598,22760,38068
14444,11598,22760,38068
14444,11598,22760,38068
14444,11598,22760,38070
14445,11598,22760,38070
14445,11598,22760,38070
14445,11599,22760,38070
14445,11599,22761,38070
14446,11599,22761,38071
14446,11599,22761,38071
14447,11599,22762,38071
14447,11600,22762,38071
14447,11600,22762,38072
14447,11600,22763,38072
14448,11600,22763,38072
14448,11600,22763,38074
14448,11600,22763,38074
14448,11600,22763,38074
14448,11600,22763,38074
14449,11600,22764,38074
14449,11600,22764,38074
14450,11601,22764,38075
14450,11601,22764,38075
14450,11601,22764,38075
14451,11601,22764,38076
14451,11601,22765,38076
14451,11601,22765,38076
14451,11601,22766,38077
14452,11601,22766,38077
14452,11601,22766,38077
14452,11602,22766,38077
14452,11602,22766,38077
14452,11602,22766,38077
14453,11602,22767,38077
14454,11602,22767,38078
14454,11602,22767,38078
14455,11602,22768,38078
14456,11603,22769,38079
14458,11603,22769,38080
14458,11603,22769,38081
14458,11603,22769,38082
14459,11603,22770,38083
14459,11603,22770,38084
14460,11603,22770,38084
14460,11603,22770,38084
14460,11603,22771,38085
14461,11604,22772,38085
14461,11604,22772,38085
14461,11605,22772,38085
14461,11605,22774,38086
14461,11605,22774,38086
14462,11605,22774,38087
14462,11605,22774,38088
14462,11605,22775,38089
14462,11605,22775,38090
14463,11605,22775,38090
14463,11605,22775,38091
14464,11605,22776,38091
14464,11605,22776,38092
14464,11605,22776,38093
14465,11605,22776,38093
14465,11605,22776,38094
14466,11605,22777,38094
14466,11605,22777,38095
14466,11605,22777,38095
14466,11605,22777,38096
14467,11606,22777,38096
14467,11606,22777,38096
14467,11606,22778,38096
14467,11606,22778,38098
14467,11606,22778,38098
14467,11606,22779,38099
14468,11606,22779,38100
14468,11606,22780,38100
14468,11606,22780,38100
14470,11606,22781,38100
14470,11606,22782,38101
14471,11606,22782,38102
14471,11606,22782,38102
14471,11606,22783,38102
14472,11606,22783,38102
14472,11606,22783,38102
14472,11606,22783,38102
14472,11606,22784,38103
14472,11606,22784,38103
14472,11606,22784,38103
14473,11606,22784,38103
14474,11606,22785,38103
14474,11606,22785,38104
14475,11606,22785,38104
14475,11606,22785,38105
14475,11606,22785,38106
14475,11606,22785,38108
14475,11607,22786,38108
14475,11607,22786,38108
14476,11607,22786,38109
14476,11607,22786,38109
14477,11607,22786,38110
14477,11607,22786,38111
14477,11607,22786,38113
14477,11607,22787,38113
14477,11607,22787,38113
14479,11607,22787,38113
14479,11607,22788,38114
14479,11607,22788,38114
14480,11607,22788,38114
14480,11607,22789,38115
14480,11607,22789,38116
14480,11607,22790,38116
14482,11607,22791,38116
14482,11607,22791,38116
14483,11607,22791,38117
14483,11607,22791,38117
14484,11607,22792,38117
14484,11608,22792,38117
14484,11608,22792,38117
14484,11608,22792,38117
14484,11609,22792,38117
14484,11609,22792,38118
14485,11609,22792,38118
14485,11609,22792,38118
14486,11609,22793,38118
14486,11609,22793,38119
14486,11609,22793,38119
14486,11609,22793,38119
14488,11609,22793,38119
14488,11609,22793,38119
14488,11609,22793,38120
14488,11610,22794,38120
14489,11610,22794,38120
14489,11610,22794,38120
14489,11610,22794,38121
14490,11610,22794,38122
14490,11610,22794,38123
14490,11610,22794,38123
14490,11610,22794,38123
14490,11610,22794,38123
14491,11610,22795,38123
14491,11610,22795,38124
14492,11610,22796,38124
14492,11610,22796,38124
14492,11610,22796,38124
14492,11610,22796,38124
14492,11610,22797,38125
14493,11610,22797,38125
14494,11610,22797,38125
14494,11610,22797,38125
14495,11610,22797,38125
14495,11611,22797,38126
14495,11611,22798,38126
14495,11611,22798,38126
14495,11611,22798,38126
14496,11611,22798,38127
14496,11611,22798,38127
14497,11611,22799,38127
14497,11611,22799,38128
14498,11611,22799,38128
14498,11612,22799,38128
14498,11613,22799,38128
14498,11613,22800,38129
14499,11613,22800,38129
14499,11613,22800,38129
14500,11613,22800,38129
14500,11613,22802,38130
14500,11613,22802,38130
14500,11614,22802,38130
14501,11614,22802,38131
14501,11614,22803,38131
14503,11614,22803,38131
14503,11615,22803,38132
14503,11615,22803,38132
14503,11615,22804,38132
14504,11615,22804,38134
14504,11615,22804,38134
14504,11615,22804,38135
14505,11615,22804,38135
14506,11615,22804,38136
14506,11615,22804,38136
14506,11615,22804,38136
14507,11615,22805,38137
14507,11615,22805,38137
14507,11615,22805,38137
14507,11615,22805,38137
14508,11615,22806,38138
14508,11615,22806,38138
14508,11615,22807,38138
14508,11615,22807,38138
14509,11615,22808,38138
14509,11615,22808,38139
14509,11615,22808,38139
14509,11615,22808,38139
14509,11615,22808,38139
14509,11616,22808,38139
14510,11616,22808,38140
14510,11616,22808,38140
14510,11616,22811,38140
14510,11616,22811,38141
14510,11616,22811,38142
14512,11616,22811,38144
14512,11616,22812,38144
14512,11617,22812,38144
14512,11617,22812,38145
14514,11617,22812,38145
14514,11617,22812,38145
14515,11619,22812,38145
14515,11619,22812,38146
14515,11619,22812,38146
14516,11619,22812,38147
14516,11619,22812,38147
14516,11620,22813,38147
14516,11620,22813,38148
14516,11620,22813,38148
14517,11620,22813,38149
14517,11620,22814,38149
14517,11620,22814,38150
14518,11620,22814,38151
14519,11620,22814,38151
14519,11620,22815,38152
14519,11621,22815,38152
14519,11621,22815,38152
14520,11621,22815,38152
14520,11621,22815,38152
14521,11621,22816,38153
14523,11621,22816,38153
14523,11621,22816,38153
14524,11621,22816,38153
14524,11621,22816,38153
14524,11621,22816,38154
14525,11622,22817,38154
14526,11622,22817,38154
14527,11622,22818,38154
14528,11622,22818,38154
14529,11623,22818,38155
14529,11623,22818,38155
14529,11623,22818,38156
14529,11623,22818,38156
14530,11623,22818,38156
14530,11623,22818,38156
14530,11623,22818,38157
14530,11624,22818,38157
14530,11624,22818,38157
14530,11625,22818,38157
14531,11625,22818,38158
14531,11625,22819,38158
14531,11625,22819,38158
14531,11625,22819,38158
14531,11625,22820,38159
14532,11625,22821,38160
14532,11625,22821,38160
14532,11625,22821,38160
14532,11625,22821,38160
14533,11625,22821,38160
14533,11625,22821,38161
14534,11625,22821,38161
14534,11625,22821,38162
14534,11625,22821,38162
14534,11625,22822,38163
14535,11625,22822,38163
14535,11625,22822,38164
14535,11625,22822,38164
14535,11626,22822,38165
14535,11626,22822,38165
14536,11626,22822,38165
14536,11626,22823,38165
14536,11626,22823,38165
14536,11626,22823,38166
14536,11626,22824,38166
14536,11626,22825,38166
14536,11626,22825,38167
14536,11626,22825,38167
14537,11626,22825,38167
14537,11626,22825,38167
14537,11626,22825,38167
14537,11626,22826,38168
14537,11627,22826,38168
14538,11627,22826,38168
14538,11627,22826,38168
14539,11627,22826,38168
14539,11627,22826,38169
14540,11627,22827,38169
14541,11627,22827,38169
14541,11627,22827,38169
14541,11627,22827,38170
14541,11627,22828,38170
14542,11627,22828,38171
14542,11627,22829,38171
14542,11627,22829,38172
14542,11627,22829,38172
14542,11627,22829,38172
14543,11627,22829,38172
14545,11627,22829,38173
14545,11627,22829,38173
14546,11627,22829,38173
14546,11627,22830,38173
14546,11627,22830,38173
14547,11627,22830,38174
14547,11628,22830,38174
14547,11629,22830,38174
14547,11629,22830,38175
14547,11629,22831,38175
14548,11629,22831,38175
14549,11630,22831,38175
14549,11630,22832,38175
14550,11630,22832,38176
14550,11630,22832,38176
14550,11630,22833,38176
14550,11630,22833,38176
14550,11630,22834,38176
14551,11630,22834,38176
14551,11630,22835,38177
14552,11630,22835,38177
14553,11630,22835,38177
14553,11630,22835,38177
14554,11630,22836,38177
14554,11630,22836,38178
14554,11630,22836,38178
14554,11630,22836,38178
14554,11630,22836,38179
14554,11630,22836,38179
14554,11630,22837,38180
14555,11630,22837,38180
14557,11630,22837,38180
14557,11630,22837,38181
14557,11630,22838,38182
14558,11630,22838,38182
14558,11630,22839,38183
14558,11631,22839,38184
14558,11631,22839,38184
14560,11631,22839,38184
14560,11631,22840,38185
14561,11631,22840,38185
14561,11631,22841,38185
14561,11631,22841,38185
14562,11631,22841,38185
14562,11631,22841,38186
14562,11632,22841,38186
14562,11632,22841,38186
14562,11632,22842,38186
14562,11632,22842,38187
14564,11633,22842,38187
14564,11633,22842,38187
14564,11633,22842,38187
14564,11633,22842,38187
14565,11633,22843,38187
14566,11633,22843,38188
14566,11633,22843,38188
14567,11633,22843,38188
14567,11633,22843,38189
14567,11633,22843,38189
14567,11633,22844,38189
14567,11633,22844,38190
14567,11634,22845,38190
14568,11634,22845,38190
14568,11634,22845,38191
14569,11634,22845,38191
14569,11634,22845,38191
14569,11634,22845,38191
14570,11634,22845,38192
14570,11634,22845,38192
14570,11635,22847,38192
14570,11635,22847,38192
14572,11635,22847,38192
14572,11635,22847,38193
14572,11635,22847,38193
14573,11635,22847,38193
14573,11635,22848,38193
14574,11636,22848,38193
14575,11636,22848,38194
14576,11636,22848,38194
14577,11636,22848,38194
14577,11636,22848,38194
14577,11636,22848,38194
14577,11636,22848,38194
14577,11636,22848,38195
14578,11637,22848,38195
14578,11637,22849,38195
14579,11637,22849,38196
14579,11637,22849,38196
14579,11637,22849,38196
14579,11637,22850,38197
14581,11637,22850,38197
14581,11637,22850,38198
14582,11637,22850,38198
14583,11637,22851,38198
14583,11637,22851,38198
14584,11637,22851,38198
14584,11637,22851,38199
14584,11637,22852,38199
14585,11637,22852,38199
14585,11637,22852,38200
14586,11637,22852,38200
14587,11637,22852,38200
14587,11637,22852,38200
14587,11637,22853,38201
14588,11637,22853,38201
14588,11637,22853,38201
14588,11637,22853,38201
14589,11637,22853,38201
14590,11637,22854,38202
14590,11637,22855,38202
14590,11637,22855,38202
14590,11638,22855,38202
14590,11638,22855,38203
14590,11638,22855,38203
14593,11638,22855,38204
14593,11638,22856,38204
14593,11638,22856,38204
14593,11638,22856,38204
14593,11638,22856,38205
14594,11638,22857,38205
14594,11638,22857,38205
14594,11639,22857,38205
14594,11639,22858,38205
14595,11639,22858,38206
14596,11639,22858,38206
14597,11639,22859,38206
14597,11639,22859,38206
14599,11639,22859,38206
14599,11639,22859,38207
14600,11640,22860,38207
14600,11640,22860,38207
14600,11640,22860,38207
14600,11640,22860,38207
14601,11640,22860,38208
14601,11640,22860,38208
14602,11640,22861,38208
14602,11640,22861,38209
14602,11640,22861,38209
14603,11640,22861,38209
14603,11640,22862,38209
14604,11641,22862,38210
14605,11641,22863,38210
14605,11641,22863,38211
14605,11641,22863,38212
14605,11641,22863,38212
14606,11641,22863,38213
14606,11642,22864,38213
14606,11642,22864,38214
14607,11642,22865,38214
14607,11642,22865,38214
14608,11642,22865,38214
14609,11642,22865,38215
14609,11642,22865,38215
14609,11642,22865,38215
14610,11642,22865,38215
14610,11642,22866,38216
14610,11642,22866,38216
14611,11642,22868,38217
14611,11642,22868,38218
14611,11642,22868,38219
14611,11642,22868,38219
14611,11642,22868,38219
14613,11643,22868,38220
14614,11643,22869,38221
14614,11643,22869,38221
14615,11643,22869,38221
14615,11643,22869,38221
14615,11643,22870,38221
14615,11643,22870,38222
14615,11643,22870,38222
14615,11643,22870,38222
14616,11643,22870,38223
14616,11644,22871,38223
14616,11644,22871,38224
14616,11644,22871,38224
14617,11644,22871,38225
14617,11645,22871,38225
14617,11645,22872,38225
14618,11645,22872,38225
14618,11645,22872,38225
14619,11645,22872,38225
14619,11645,22873,38226
14619,11645,22873,38226
14619,11645,22874,38226
14619,11645,22874,38226
14620,11645,22875,38227
14620,11646,22875,38227
14620,11646,22876,38227
14620,11646,22876,38228
14621,11646,22877,38229
14622,11646,22877,38229
14622,11646,22877,38230
14622,11646,22877,38231
14624,11646,22877,38232
14624,11647,22877,38232
14624,11647,22878,38232
14624,11647,22878,38232
14625,11647,22878,38233
14625,11647,22878,38233
14626,11647,22878,38234
14626,11647,22878,38234
14626,11647,22879,38234
14627,11647,22879,38234
14628,11647,22879,38234
14630,11647,22879,38235
14630,11647,22879,38235
14630,11647,22880,38235
14631,11647,22880,38236
14631,11647,22880,38236
14631,11647,22880,38236
14632,11647,22880,38236
14632,11647,22881,38237
14634,11647,22881,38237
14634,11647,22881,38237
14634,11647,22881,38237
14635,11647,22881,38237
14635,11647,22881,38238
14635,11647,22881,38238
14635,11647,22882,38238
14636,11647,22882,38238
14636,11647,22882,38238
14636,11647,22882,38239
14636,11647,22882,38239
14636,11647,22882,38239
14637,11647,22882,38239
14637,11648,22884,38239
14638,11648,22884,38240
14639,11649,22884,38240
14639,11649,22884,38241
14639,11649,22884,38241
14640,11649,22884,38242
14640,11649,22884,38242
14641,11649,22884,38242
14642,11650,22885,38243
14642,11650,22885,38243
14643,11650,22885,38244
14644,11650,22885,38244
14644,11650,22885,38246
14644,11651,22885,38246
14645,11651,22886,38246
14645,11651,22886,38247
14645,11651,22886,38247
14646,11651,22886,38248
14647,11651,22886,38248
14647,11651,22886,38248
14648,11651,22886,38248
14648,11651,22886,38249
14649,11651,22886,38250
14650,11651,22886,38250
14650,11651,22887,38250
14651,11652,22887,38251
14652,11652,22889,38251
14652,11652,22889,38251
14653,11652,22889,38252
14654,11652,22889,38253
14654,11652,22889,38254
14655,11652,22889,38256
14655,11652,22889,38257
14655,11652,22889,38257
14656,11652,22889,38258
14656,11652,22889,38258
14657,11653,22889,38258
14658,11653,22890,38260
14658,11653,22890,38260
14658,11653,22890,38260
14661,11653,22890,38261
14661,11654,22890,38261
14662,11654,22891,38261
14662,11654,22891,38262
14662,11654,22891,38262
14662,11655,22891,38262
14663,11655,22891,38262
14663,11655,22891,38262
14664,11655,22892,38264
14665,11655,22892,38264
14666,11655,22892,38264
14666,11655,22892,38264
14666,11655,22893,38264
14666,11655,22893,38264
14668,11655,22893,38265
14668,11655,22894,38265
14669,11655,22894,38265
14669,11655,22895,38266
14669,11655,22895,38266
14669,11655,22895,38267
14670,11655,22895,38267
14670,11655,22895,38267
14671,11655,22896,38268
14672,11655,22896,38268
14674,11655,22896,38268
14674,11655,22896,38268
14674,11655,22896,38269
14675,11655,22896,38269
14675,11655,22896,38269
14676,11655,22896,38269
14676,11655,22897,38269
14677,11655,22897,38270
14677,11655,22897,38270
14677,11655,22898,38270
14678,11655,22898,38271
14678,11655,22898,38271
14680,11655,22899,38271
14680,11655,22899,38272
14683,11655,22900,38272
14683,11655,22900,38272
14684,11656,22900,38272
14684,11656,22900,38273
14686,11656,22900,38273
14686,11656,22900,38273
14686,11656,22900,38273
14686,11657,22900,38273
14686,11657,22902,38274
14686,11657,22902,38274
14687,11657,22902,38274
14687,11657,22902,38274
14687,11658,22903,38275
14687,11658,22903,38275
14687,11658,22903,38275
14687,11658,22903,38275
14688,11658,22903,38275
14688,11659,22904,38276
14688,11659,22904,38276
14688,11659,22904,38277
14690,11659,22904,38277
14690,11659,22904,38277
14692,11659,22904,38277
14692,11659,22905,38277
14695,11659,22905,38278
14695,11659,22905,38278
14697,11659,22905,38278
14698,11660,22905,38278
14698,11660,22906,38279
14699,11660,22906,38279
14700,11660,22906,38279
14701,11660,22906,38279
14701,11660,22907,38279
14701,11660,22907,38280
14701,11660,22907,38280
14702,11660,22907,38280
14702,11660,22909,38280
14702,11660,22909,38280
14702,11660,22909,38280
14703,11660,22909,38281
14704,11660,22909,38281
14704,11660,22909,38282
14705,11660,22910,38282
14705,11661,22910,38282
14706,11661,22910,38284
14707,11661,22910,38285
14707,11661,22910,38285
14707,11661,22910,38285
14707,11661,22911,38285
14708,11661,22911,38286
14708,11661,22911,38286
14709,11661,22911,38286
14709,11662,22911,38287
14710,11662,22911,38287
14710,11662,22912,38288
14711,11662,22912,38288
14713,11663,22912,38288
14716,11663,22912,38288
14717,11663,22912,38288
14720,11663,22913,38289
14720,11663,22914,38289
14721,11663,22914,38289
14722,11663,22914,38289
14722,11663,22914,38290
14723,11663,22915,38290
14723,11663,22915,38290
14724,11663,22915,38290
14725,11663,22915,38290
14725,11664,22915,38291
14725,11664,22915,38291
14726,11664,22915,38291
14727,11664,22915,38292
14728,11664,22916,38292
14728,11664,22916,38292
14728,11664,22916,38293
14728,11664,22916,38293
14728,11664,22916,38293
14729,11665,22916,38293
14729,11665,22916,38294
14729,11665,22916,38294
14729,11665,22917,38294
14729,11665,22917,38295
14729,11665,22917,38295
14729,11665,22917,38295
14729,11665,22918,38296
14730,11666,22918,38296
14730,11666,22918,38296
14731,11666,22918,38296
14731,11666,22919,38297
14732,11666,22919,38297
14733,11666,22919,38297
14733,11666,22919,38297
14733,11666,22920,38297
14734,11666,22920,38297
14734,11666,22921,38298
14734,11666,22921,38298
14734,11666,22921,38298
14734,11666,22921,38298
14734,11666,22922,38299
14734,11666,22922,38300
14735,11666,22922,38300
14735,11666,22922,38301
14736,11666,22922,38301
14737,11666,22922,38301
14737,11666,22922,38302
14737,11666,22922,38302
14738,11667,22923,38303
14738,11667,22923,38304
14738,11667,22924,38304
14739,11667,22924,38305
14739,11667,22924,38305
14739,11667,22924,38306
14739,11667,22924,38306
14740,11667,22924,38306
14740,11668,22925,38306
14740,11668,22925,38308
14740,11668,22925,38308
14741,11668,22925,38308
14741,11668,22926,38309
14741,11668,22926,38309
14742,11668,22926,38309
14742,11668,22926,38310
14742,11668,22926,38310
14742,11669,22926,38310
14742,11669,22927,38312
14743,11669,22927,38312
14743,11669,22927,38312
14743,11670,22927,38312
14744,11670,22928,38312
14744,11670,22929,38313
14744,11670,22929,38313
14744,11670,22929,38313
14744,11670,22930,38313
14744,11670,22930,38313
14744,11670,22930,38314
14745,11670,22930,38314
14746,11671,22931,38314
14746,11671,22931,38315
14746,11671,22932,38316
14746,11671,22932,38316
14746,11671,22933,38317
14748,11671,22933,38317
14748,11671,22933,38318
14749,11671,22933,38319
14749,11671,22934,38319
14749,11671,22934,38319
14749,11671,22934,38319
14750,11671,22934,38319
14750,11672,22934,38319
14751,11672,22934,38320
14751,11672,22934,38320
14751,11672,22934,38320
14751,11672,22935,38321
14751,11672,22935,38321
14751,11672,22935,38321
14752,11673,22935,38321
14752,11673,22935,38322
14752,11673,22936,38322
14752,11673,22936,38322
14753,11673,22936,38322
14754,11673,22936,38323
14755,11674,22936,38324
14755,11674,22937,38324
14757,11674,22937,38324
14757,11674,22937,38324
14758,11674,22937,38325
14758,11674,22937,38326
14759,11675,22938,38326
14760,11675,22938,38326
14760,11675,22938,38327
14760,11675,22938,38328
14761,11675,22938,38328
14761,11675,22939,38328
14761,11675,22939,38329
14761,11675,22939,38330
14762,11675,22940,38330
14762,11675,22941,38330
14762,11675,22941,38330
14762,11675,22941,38331
14762,11675,22941,38331
14763,11675,22941,38331
14763,11675,22941,38331
14763,11675,22942,38331
14763,11675,22942,38332
14763,11675,22942,38332
14764,11675,22942,38332
14764,11675,22942,38332
14764,11676,22942,38332
14764,11676,22943,38333
14765,11676,22943,38333
14765,11676,22943,38333
14765,11676,22943,38333
14765,11676,22944,38334
14766,11676,22944,38334
14766,11676,22944,38334
14766,11676,22944,38334
14766,11676,22944,38334
14766,11676,22944,38335
14767,11676,22944,38335
14767,11677,22944,38335
14767,11677,22944,38335
14767,11677,22945,38335
14767,11677,22945,38336
14767,11677,22945,38336
14768,11679,22945,38336
14768,11679,22945,38336
14768,11679,22946,38337
14768,11679,22946,38337
14768,11679,22946,38338
14768,11679,22946,38338
14768,11679,22946,38338
14769,11679,22946,38338
14769,11679,22946,38339
14769,11679,22946,38339
14770,11679,22947,38339
14771,11679,22947,38339
14771,11680,22948,38340
14771,11680,22948,38340
14771,11680,22949,38340
14771,11680,22949,38341
14771,11680,22951,38341
14771,11680,22951,38341
14771,11680,22951,38341
14772,11680,22951,38341
14772,11681,22952,38341
14772,11681,22952,38342
14772,11681,22952,38342
14773,11681,22952,38342
14774,11682,22952,38342
14774,11682,22952,38343
14774,11682,22953,38343
14774,11682,22953,38343
14775,11682,22953,38343
14776,11682,22953,38343
14776,11682,22953,38344
14777,11683,22953,38344
14777,11683,22954,38344
14777,11683,22954,38344
14777,11683,22954,38345
14778,11683,22954,38345
14778,11684,22954,38345
14779,11684,22955,38346
14779,11684,22955,38346
14779,11684,22956,38347
14779,11684,22957,38347
14780,11684,22957,38347
14780,11684,22957,38347
14780,11684,22957,38348
14780,11684,22958,38348
14781,11684,22958,38348
14781,11684,22959,38349
14781,11684,22959,38349
14782,11685,22959,38349
14782,11685,22959,38349
14782,11685,22959,38349
14782,11685,22959,38349
14782,11685,22960,38350
14783,11685,22960,38350
14783,11685,22960,38350
14784,11685,22960,38350
14784,11685,22961,38350
14784,11685,22961,38351
14784,11685,22961,38351
14785,11685,22961,38351
14785,11685,22962,38352
14789,11685,22962,38352
14789,11685,22962,38352
14789,11685,22962,38353
14790,11686,22962,38353
14790,11686,22962,38353
14790,11686,22962,38353
14791,11686,22962,38353
14791,11686,22963,38354
14791,11686,22963,38354
14791,11686,22963,38354
14791,11686,22963,38354
14791,11686,22963,38355
14792,11687,22963,38355
14792,11687,22964,38355
14792,11687,22964,38355
14793,11687,22964,38355
14793,11688,22964,38356
14793,11688,22965,38356
14793,11688,22965,38356
14793,11689,22965,38356
14793,11689,22965,38356
14793,11689,22967,38356
14794,11689,22967,38357
14794,11690,22967,38357
14794,11690,22967,38357
14794,11690,22967,38357
14794,11690,22967,38358
14795,11690,22968,38358
14795,11690,22968,38358
14795,11690,22968,38359
14795,11690,22968,38359
14795,11690,22968,38359
14795,11691,22968,38360
14795,11691,22969,38360
14795,11691,22969,38360
14795,11691,22970,38360
14796,11691,22971,38361
14796,11691,22971,38361
14796,11691,22971,38361
14796,11691,22972,38362
14796,11691,22972,38362
14796,11692,22972,38362
14796,11692,22972,38362
14797,11692,22972,38363
14797,11692,22972,38363
14797,11692,22972,38363
14797,11692,22973,38363
14797,11692,22973,38363
14798,11692,22974,38364
14798,11692,22974,38364
14798,11692,22974,38364
14798,11692,22975,38365
14799,11692,22975,38365
14799,11692,22975,38365
14799,11692,22975,38366
14799,11693,22976,38366
14799,11693,22976,38366
14800,11693,22977,38366
14800,11693,22977,38366
14800,11693,22977,38367
14800,11693,22977,38367
14801,11693,22977,38367
14801,11694,22977,38367
14801,11694,22978,38367
14801,11694,22978,38368
14801,11694,22978,38368
14802,11694,22978,38368
14802,11694,22978,38368
14803,11694,22978,38368
14803,11695,22978,38369
14803,11695,22978,38369
14803,11695,22979,38369
14803,11696,22979,38370
14804,11696,22979,38370
14804,11696,22980,38371
14804,11696,22980,38371
14804,11696,22980,38371
14805,11696,22980,38371
14805,11696,22980,38371
14805,11696,22981,38372
14805,11696,22981,38372
14805,11696,22981,38372
14805,11696,22981,38373
14806,11696,22981,38373
14806,11696,22981,38373
14806,11696,22982,38374
14807,11697,22982,38374
14808,11697,22982,38374
14809,11697,22982,38374
14812,11697,22983,38374
14813,11697,22983,38374
14815,11698,22983,38375
14816,11698,22983,38375
14816,11698,22983,38375
14817,11698,22984,38376
14818,11698,22984,38376
14820,11698,22984,38376
14821,11698,22985,38377
14823,11699,22985,38377
14824,11699,22985,38377
14824,11699,22985,38377
14825,11699,22985,38377
14827,11702,22985,38378
14830,11702,22986,38379
14830,11702,22986,38382
14831,11702,22986,38382
14832,11702,22986,38383
14836,11702,22986,38383
14836,11702,22986,38383
14837,11702,22986,38383
14838,11702,22986,38384
14841,11702,22987,38384
14843,11703,22987,38384
14843,11703,22987,38384
14843,11703,22988,38385
14845,11704,22988,38385
14846,11704,22989,38385
14847,11704,22990,38386
14848,11704,22990,38388
14850,11704,22990,38390
14850,11704,22990,38391
14851,11704,22990,38391
14851,11704,22990,38391
14851,11705,22990,38392
14851,11705,22990,38392
14852,11705,22990,38392
14852,11705,22990,38392
14852,11705,22991,38392
14852,11705,22991,38394
14853,11705,22992,38394
14853,11705,22992,38394
14853,11705,22993,38394
14854,11705,22993,38395
14854,11705,22995,38395
14854,11705,22995,38395
